0.2,0.192766478,0.093520123,0.1
0.2,0.93654184,0.745395986,0.1
0.2,0.381004533,0.517018148,0.1
0.2,0.599920194,0.878482942,0.1
0.2,0.843720283,0.772464142,0.2
0.2,0.081521016,0.57369123,0.2
0.2,0.704308776,0.287700111,0.2
0.2,0.229903083,0.773922569,0.2
0.2,0.036197332,0.171512883,0.3
0.2,0.202826649,0.73156097,0.3
0.2,0.704887358,0.541604237,0.3
0.2,0.121186973,0.623170258,0.3
0.2,0.763103995,0.126603998,0.4
0.2,0.662558209,0.7328494,0.4
0.2,0.588584954,0.366263542,0.4
0.2,0.582404853,0.659059248,0.4
0.2,0.370720958,0.495352665,0.5
0.2,0.606557535,0.31750236,0.5
0.2,0.877689059,0.864874227,0.5
0.2,0.19337035,0.44730104,0.5
0.2,0.608684461,0.510292247,0.6
0.2,0.723892136,0.321862673,0.6
0.2,0.642141952,0.994265189,0.6
0.2,0.881412397,0.52910724,0.6
0.2,0.231001314,0.521589878,0.7
0.2,0.466415852,0.790592597,0.7
0.2,0.212043608,0.657556897,0.7
0.2,0.911198892,0.683604783,0.7
0.2,0.000768302,0.420588982,0.8
0.2,0.092602853,0.851447594,0.8
0.2,0.077452279,0.568524666,0.8
0.2,0.135485173,0.002670786,0.8
0.2,0.022191777,0.914860023,0.9
0.2,0.856997065,0.838503404,0.9
0.2,0.153848087,0.018704004,0.9
0.2,0.373190081,0.155490224,0.9
0.2,0.643413135,0.043879279,1
0.2,0.841324288,0.602785106,1
0.2,0.436752157,0.924702875,1
0.2,0.513064966,0.006515641,1
0.2,0.811293815,0.187378803,1.1
0.2,0.283239328,0.078120213,1.1
0.2,0.468218256,0.761656536,1.1
0.2,0.44416487,0.205958044,1.1
0.2,0.259676357,0.437948945,1.2
0.2,0.061535752,0.029886339,1.2
0.2,0.11841945,0.118955323,1.2
0.2,0.337656743,0.848442299,1.2
0.2,0.154061139,0.959521007,1.3
0.2,0.351947909,0.068067558,1.3
0.2,0.0726343,0.948005988,1.3
0.2,0.787535429,0.93813631,1.3
0.2,0.869597373,0.751410252,1.4
0.2,0.211417137,0.861985272,1.4
0.2,0.218572709,0.802012896,1.4
0.2,0.913030036,0.751148332,1.4
0.2,0.189223986,0.141695262,1.5
0.2,0.467238167,0.524779222,1.5
0.2,0.542558027,0.638900108,1.5
0.2,0.36818339,0.280377852,1.5
0.2,0.433570915,0.870626433,1.6
0.2,0.56228548,0.624186146,1.6
0.2,0.829174174,0.230495706,1.6
0.2,0.482479671,0.681058047,1.6
0.2,0.520387768,0.181335754,1.7
0.2,0.364818691,0.299081821,1.7
0.2,0.787759345,0.079829903,1.7
0.2,0.236524037,0.481465485,1.7
0.2,0.878850393,0.614024009,1.8
0.2,0.693419668,0.733982338,1.8
0.2,0.990461706,0.139653515,1.8
0.2,0.871824538,0.303304355,1.8
0.2,0.082320269,0.748537705,1.9
0.2,0.05057498,0.7383036,1.9
0.2,0.90475962,0.10250754,1.9
0.2,0.191636853,0.218610999,1.9
0.2,0.137602838,0.689478316,2
0.2,0.685209261,0.638316388,2
0.2,0.071805182,0.926120136,2
0.2,0.599120276,0.573010895,2
0.4,0.52001431,0.14433436,0.1
0.4,0.752654806,0.5912666,0.1
0.4,0.564154546,0.665047752,0.1
0.4,0.463921687,0.990790491,0.1
0.4,0.998309692,0.879424671,0.2
0.4,0.645605744,0.060553234,0.2
0.4,0.482913311,0.991402775,0.2
0.4,0.367827858,0.100791259,0.2
0.4,0.476015034,0.022680128,0.3
0.4,0.199982207,0.601741745,0.3
0.4,0.794208617,0.243635271,0.3
0.4,0.404051341,0.777233673,0.3
0.4,0.263663738,0.212450197,0.4
0.4,0.071358371,0.628616198,0.4
0.4,0.531396463,0.780984041,0.4
0.4,0.216717461,0.661022458,0.4
0.4,0.544911305,0.18786978,0.5
0.4,0.765245379,0.316935501,0.5
0.4,0.599049905,0.565278816,0.5
0.4,0.08486148,0.5596597,0.5
0.4,0.338643401,0.093663424,0.6
0.4,0.561099477,0.159442251,0.6
0.4,0.666485083,0.242832692,0.6
0.4,0.254925519,0.461215367,0.6
0.4,0.433476605,0.926382084,0.7
